	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153
1:101902585	0.614178590767082	0.573531227318951	0.544041251152303	0.520941388883822	0.501996192281482	0.485971595258281	0.472112547794463	0.459922883250361	0.449058901670194	0.439272643629064	0.430379342176853	0.422237639406222	0.414736989627438	0.407789325187535	0.401323362200516	0.395280601826328	0.389612454997323	0.384278131858515	0.379243064149469	0.37447770680487	0.369956614425229	0.365657720306535	0.361561766981732	0.357651851630729	0.353913059653447	0.350332166672424	0.346897394197897	0.343598207775738	0.340425149063494	0.337369695223261	0.334424140474904	0.331581495753343	0.328835403253535	0.3261800632937	0.323610171429794	0.321120864147454	0.318707671767723	0.31636647744897	0.314093481364102	0.311885169290295	0.309738284976287	0.307649805756255	0.305616920964254	0.30363701277296	0.301707639138081	0.299826518577507	0.297991516554045	0.29620063326378	0.294451992660009	0.292743832566178	0.291074495751081	0.289442421856478	0.287846140081554	0.286284262540954	0.284755478223545	0.283258547488112	0.281792297039914	0.280355615338734	0.278947448394876	0.277566795914557	0.276212707760572	0.274884280697875	0.273580655397128	0.272301013672136	0.271044575929688	0.26981059881259	0.268598373018659	0.267407221280196	0.266236496490057	0.265085579961774	0.263953879812437	0.26284082945814	0.26174588621274	0.260668529981591	0.259608262042643	0.258564603908039	0.257537096259924	0.256525297954773	0.255528785091035	0.254547150135335	0.253580001102909	0.25262696078829	0.251687666042614	0.250761767094219	0.249848926909461	0.248948820590953	0.248061134810635	0.247185567275289	0.246321826222321	0.245469629943773	0.244628706336702	0.243798792478212	0.242979634223522	0.242170985825621	0.241372609575115	0.240584275459015	0.239805760837292	0.239036850136093	0.23827733455661	0.237527011798669	0.236785685798136	0.236053166477348	0.235329269507791	0.23461381608432	0.233906632710256	0.233207550992737	0.232516407447756	0.23183304331433	0.231157304377303	0.230489040798306	0.229828106954433	0.22917436128421	0.228527666140474	0.22788788764979	0.22725489557807	0.226628563202057	0.226008767186389	0.22539538746594	0.224788307133179	0.224187412330294	0.223592592145838	0.223003738515673	0.222420746128013	0.221843512332337	0.221271937052023	0.220705922700491	0.220145374100703	0.219590198407861	0.219040305035148	0.218495605582378	0.217956013767406	0.217421445360185	0.216891818119347	0.21636705173119	0.215847067750955	0.215331789546318	0.214821142242961	0.214315052672167	0.213813449320324	0.213316262280269	0.212823423204387	0.212334865259399	0.211850523082747	0.211370332740538	0.21089423168695	0.21042215872507	0.209954053969078	0.209489858807737	0.209029515869135	0.208572968986624	0.208120163165906	0.207671044553226
1:109982672	0.153619681326894	0.154906808828813	0.156202730434314	0.15750747286466	0.158821062341742	0.160143524577336	0.161474884762321	0.162815167555835	0.164164397074394	0.165522596880958	0.166889789973962	0.168265998776305	0.169651245124307	0.171045550256626	0.172448934803154	0.173861418773882	0.175283021547742	0.176713761861428	0.178153657798205	0.179602726776699	0.181060985539684	0.182528450142858	0.184005135943618	0.185491057589838	0.186986229008652	0.188490663395246	0.190004373201664	0.191527370125627	0.193059665099386	0.194601268278583	0.196152189031158	0.197712435926279	0.199282016723319	0.200860938360872	0.202449206945816	0.204046827742432	0.205653805161578	0.207270142749923	0.208895843179252	0.21053090823584	0.212175338809899	0.213829134885113	0.215492295528257	0.217164818878902	0.218846702139224	0.22053794156391	0.222238532450174	0.22394846912788	0.225667744949789	0.227396352281922	0.229134282494058	0.230881525950355	0.232638072000124	0.234403908968731	0.236179024148665	0.237963403790746	0.239757033095505	0.24155989620472	0.243371976193137	0.245193255060354	0.247023713722894	0.248863332006468	0.250712088638428	0.252569961240422	0.254436926321248	0.256312959269928	0.258198034348986	0.260092124687959	0.26199520227712	0.26390723796145	0.265828201434831	0.267758061234495	0.269696784735707	0.271644338146716	0.273600686503952	0.275565793667491	0.277539622316793	0.279522133946701	0.281513288863736	0.283513046182654	0.285521363823313	0.287538198507814	0.289563505757953	0.291597239892964	0.293639354027579	0.295689800070387	0.297748528722522	0.299815489476653	0.301890630616316	0.303973899215554	0.306065241138904	0.30816460104171	0.310271922370773	0.312387147365347	0.314510217058481	0.316641071278699	0.318779648652045	0.320925886604469	0.323079721364578	0.325241087966743	0.327409920254564	0.329586150884706	0.331769711331095	0.333960531889483	0.336158541682382	0.338363668664371	0.340575839627772	0.3427949802087	0.345021014893492	0.347253867025503	0.349493458812284	0.351739711333136	0.353992544547034	0.356251877300938	0.35851762733847	0.360789711308973	0.363068044776944	0.36535254223184	0.36764311709826	0.369939681746495	0.372242147503456	0.374550424663965	0.376864422502413	0.379184049284791	0.381509212281074	0.383839817777974	0.386175771092045	0.388516976583147	0.390863337668259	0.393214756835644	0.395571135659354	0.397932374814079	0.400298374090339	0.402669032409993	0.405044247842096	0.407423917619067	0.409807938153181	0.412196205053373	0.414588613142353	0.416985056474027	0.419385428351208	0.421789621343627	0.424197527306225	0.426609037397732	0.429024042099509	0.431442431234667	0.433864093987438	0.436288918922808	0.43871679400639	0.441147606624536	0.443581243604687	0.446017591235938
1:109983103	0.0753278833899197	0.0761367193569188	0.0769535174508284	0.0777783404798647	0.0786112514103913	0.0794523133591245	0.0803015895851294	0.0811591434816046	0.082025038567452	0.0828993384786305	0.0837821069592909	0.0846734078526887	0.0855733050918743	0.0864818626901568	0.0873991447313398	0.0883252153597273	0.0892601387698972	0.0902039791962405	0.0911568009022638	0.0921186681696547	0.0930896452871055	0.0940697965388966	0.0950591861932352	0.0960578784903491	0.0970659376303339	0.098083427760751	0.0991104129639774	0.100146957244303	0.101193124514775	0.102248978583792	0.103314583141441	0.104390001745577	0.105475297807653	0.106570534578286	0.107675775132566	0.108791082355117	0.109916518924884	0.111052147299671	0.11219802970042	0.11335422809523	0.114520804183112	0.115697819377497	0.116885334789474	0.11808341121078	0.119292109096527	0.120511488547681	0.121741609293275	0.12298253067238	0.124234311615822	0.125497010627638	0.126770685766301	0.128055394625684	0.129351194315787	0.130658141443219	0.131976292091444	0.133305701800785	0.134646425548198	0.135998517726818	0.137362032125267	0.138737021906754	0.140123539587941	0.141521637017602	0.142931365355065	0.144352775048453	0.145785915812717	0.147230836607473	0.148687585614652	0.150156210215952	0.151636756970126	0.153129271590075	0.15463379891979	0.15615038291112	0.157679066600392	0.159219892084874	0.160772900499109	0.162338131991099	0.163915625698378	0.165505419723962	0.167107551112179	0.16872205582442	0.170348968714771	0.171988323505588	0.173640152762977	0.175304487872223	0.17698135901316	0.178670795135496	0.180372823934109	0.182087471824315	0.183814763917131	0.185554723994527	0.187307374484703	0.189072736437375	0.190850829499108	0.192641671888688	0.194445280372557	0.196261670240321	0.198090855280344	0.199932847755438	0.201787658378672	0.203655296289299	0.20553576902883	0.207429082517258	0.209335241029457	0.211254247171757	0.213186101858722	0.215130804290141	0.217088351928246	0.219058740475175	0.221041963850697	0.223038014170206	0.225046881723009	0.227068554950926	0.229103020427204	0.231150262835775	0.233210264950873	0.235283007617014	0.237368469729373	0.239466628214559	0.24157745801182	0.243700932054676	0.245837021253016	0.24798569447566	0.250146918533413	0.252320658162621	0.254506876009255	0.256705532613522	0.258916586395042	0.261139993638591	0.263375708480429	0.265623682895238	0.267883866683674	0.270156207460561	0.27244065064373	0.274737139443533	0.277045614853031	0.279366015638889	0.281698278332982	0.284042337224721	0.286398124354136	0.288765569505702	0.291144600202946	0.293535141703832	0.295937116996948	0.298350446798499	0.30077504955013	0.303210841417575	0.305657736290166	0.308115645781187	0.310584479229107	0.313064143699689	0.315554543988992	0.318055582627264
1:109983111	0.137447025339611	0.13847269469479	0.13950477999868	0.140543302897203	0.141588284825345	0.142639747002136	0.143697710425608	0.144762195867705	0.145833223869173	0.146910814734402	0.147994988526247	0.149085765060808	0.150183163902186	0.151287204357201	0.152397905470084	0.153515286017141	0.154639364501386	0.155770159147147	0.156907687894648	0.158051968394561	0.159203018002534	0.160360853773703	0.161525492457168	0.162696950490457	0.163875243993967	0.165060388765383	0.166252400274082	0.167451293655516	0.168657083705578	0.169869784874958	0.171089411263483	0.172315976614439	0.173549494308886	0.174789977359965	0.17603743840719	0.177291889710739	0.178553343145732	0.179821810196505	0.181097301950889	0.182379829094476	0.183669401904888	0.184966030246049	0.186269723562458	0.187580490873465	0.188898340767552	0.190223281396622	0.191555320470297	0.192894465250224	0.194240722544397	0.195594098701486	0.196954599605184	0.198322230668577	0.199696996828523	0.201078902540054	0.202467951770808	0.20386414799547	0.205267494190256	0.206677992827407	0.208095645869731	0.209520454765159	0.210952420441346	0.212391543300301	0.213837823213059	0.215291259514388	0.216751850997538	0.218219595909034	0.219694491943515	0.221176536238615	0.222665725369903	0.224162055345863	0.225665521602931	0.227176119000595	0.228693841816541	0.230218683741865	0.231750637876344	0.233289696723773	0.234835852187367	0.236389095565229	0.237949417545891	0.239516808203925	0.24109125699563	0.242672752754796	0.244261283688541	0.245856837373239	0.247459400750524	0.249068960123377	0.250685501152309	0.252309008851623	0.253939467585778	0.255576861065838	0.257221172346023	0.258872383820353	0.260530477219397	0.26219543360712	0.263867233377836	0.26554585625327	0.267231281279725	0.268923486825357	0.270622450577573	0.272328149540528	0.274040560032757	0.275759657684907	0.277485417437606	0.279217813539441	0.28095681954507	0.282702408313456	0.284454552006228	0.286213222086178	0.287978389315883	0.289750023756463	0.291528094766477	0.293312571000952	0.295103420410558	0.296900610240909	0.298704107032025	0.300513876617923	0.30232988412636	0.30415209397872	0.305980469890053	0.307814974869258	0.309655571219422	0.311502220538309	0.313354883719002	0.315213520950702	0.317078091719681	0.318948554810396	0.320824868306752	0.322706989593539	0.324594875358013	0.326488481591653	0.328387763592069	0.330292675965079	0.332203172626949	0.334119206806792	0.336040731049144	0.337967697216691	0.339900056493172	0.341837759386447	0.343780755731729	0.345728994694987	0.347682424776512	0.349640993814655	0.351604648989735	0.353573336828104	0.355547003206394	0.357525593355924	0.359509051867274	0.36149732269503	0.363490349162697	0.365488073967774	0.367490439187002	0.369497386281771
1:109983116	0.148074373949284	0.172679828158955	0.192027512910266	0.208142321767651	0.222033121008261	0.234284973200205	0.245271162875995	0.255246142956318	0.264392025792878	0.272844126962352	0.280706027581326	0.288058960991458	0.294967928877776	0.301485835314657	0.307656368428779	0.313516062424327	0.319095806824526	0.324421973085962	0.329517270280348	0.334401405052075	0.33909159764394	0.343602990379454	0.347948974630706	0.352141455194362	0.356191066035556	0.360107347836741	0.363898895250787	0.367573479904433	0.371138153827844	0.374599336961065	0.377962891613242	0.381234186158863	0.384418149799301	0.387519319863622	0.390541882844951	0.393489710149487	0.396366389361022	0.39917525168431	0.401919396118296	0.40460171081921	0.407224892039356	0.409791460966671	0.412303778740141	0.414764059874757	0.417174384295353	0.419536708149917	0.421852873548975	0.42412461735737	0.426353579147675	0.428541308410007	0.430689271100649	0.43279885560141	0.434871378152614	0.436908087814878	0.438910171008204	0.44087875567112	0.442814915077633	0.444719671345446	0.446593998665093	0.448438826276375	0.450255041215605	0.452043490854628	0.453804985250389	0.45554029932186	0.457250174869398	0.458935322450121	0.460596423121497	0.462234130064175	0.463849070094011	0.465441845072286	0.467013033222287	0.468563190359642	0.470092851043144	0.471602529652176	0.473092721396321	0.474563903262234	0.476016534902418	0.477451059470159	0.478867904404502	0.480267482168825	0.481650190946291	0.483016415295164	0.484366526766765	0.485700884488594	0.487019835714971	0.488323716347337	0.489612851426227	0.49088755559674	0.492148133549211	0.493394880436671	0.494628082270535	0.495848016295888	0.497054951347618	0.498249148188561	0.49943085983074	0.500600331840716	0.501757802629977	0.502903503731242	0.504037660061507	0.505160490172574	0.506272206489786	0.507373015539629	0.508463118166812	0.509542709741427	0.510611980356696	0.511671115017852	0.5127202938226	0.513759692133626	0.514789480743559	0.515809826032784	0.516820890120483	0.517822831009238	0.518815802723536	0.519799955442473	0.520775435626956	0.521742386141669	0.522700946372059	0.523651252336599	0.52459343679453	0.525527629349328	0.526453956548075	0.527372541976948	0.528283506352982	0.529186967612312	0.530083040995027	0.530971839126808	0.531853472097489	0.532728047536686	0.533595670686607	0.534456444472203	0.535310469568731	0.536157844466885	0.536998665535569	0.537833027082435	0.538661021412264	0.539482738883296	0.540298267961588	0.541107695273482	0.54191110565626	0.542708582207075	0.543500206330201	0.544286057782704	0.545066214718563	0.545840753731338	0.546609749895409	0.547373276805873	0.548131406617127	0.548884210080204	0.549631756578907	0.550374114164781	0.551111349590973	0.551843528345026
1:112416723	0.212900712276577	0.212935582546312	0.212984407922724	0.213047195404561	0.213123953990161	0.213214694677412	0.213319430463689	0.21343817634579	0.213570949319832	0.213717768381142	0.213878654524109	0.214053630742006	0.214242722026776	0.214445955368772	0.21466335975645	0.214894966176003	0.215140807610932	0.215400919041546	0.215675337444379	0.215964101791524	0.216267253049861	0.216584834180182	0.216916890136193	0.217263467863388	0.217624616297779	0.218000386364475	0.218390830976086	0.218796005030955	0.219215965411186	0.219650770980466	0.220100482581663	0.220565163034176	0.221044877131029	0.221539691635695	0.222049675278612	0.222574898753396	0.223115434712721	0.223671357763835	0.224242744463719	0.22482967331383	0.225432224754443	0.226050481158539	0.226684526825232	0.227334447972708	0.228000332730637	0.228682271132055	0.229380355104667	0.230094678461553	0.230825336891253	0.231572427947184	0.23233605103638	0.233116307407507	0.233913300138127	0.234727134121179	0.235557916050641	0.236405754406337	0.237270759437854	0.238153043147533	0.239052719272501	0.239969903265687	0.240904712275811	0.241857265126277	0.242827682292954	0.243816085880776	0.244822599599151	0.245847348736097	0.246890460131093	0.247952062146581	0.249032284638076	0.25013125892284	0.251249117747068	0.252385995251535	0.253542026935665	0.254717349619954	0.255912101406712	0.257126421639059	0.258360450858133	0.259614330758446	0.260888204141346	0.262182214866515	0.263496507801462	0.26483122876895	0.266186524492294	0.267562542538487	0.268959431259088	0.270377339728812	0.27181641768178	0.27327681544535	0.274758683871494	0.276262174265647	0.277787438312978	0.279334628002028	0.280903895545654	0.282495393299227	0.284109273676025	0.285745689059774	0.287404791714271	0.289086733690051	0.290791666728031	0.292519742160099	0.294271110806578	0.29604592287054	0.297844327828904	0.299666474320292	0.301512510029591	0.303382581569183	0.305276834356814	0.307195412490057	0.309138458617353	0.311106113805581	0.313098517404163	0.31511580690565	0.317158117802801	0.319225583442122	0.321318334873871	0.323436500698518	0.325580206909664	0.327749576733425	0.329944730464289	0.332165785297482	0.334412855157834	0.336686050525211	0.338985478256527	0.341311241404382	0.343663439032396	0.346042166027263	0.348447512907632	0.350879565629855	0.353338405390706	0.355824108427156	0.3583367458133	0.360876383254562	0.363443080879273	0.366036893027777	0.368657868039187	0.371306048035949	0.373981468706372	0.376684159085302	0.379414141333109	0.382171430513197	0.384956034368232	0.387767953095307	0.390607179120282	0.39347369687152	0.396367482553295	0.399288503919125	0.402236720045304	0.405212081104934	0.408214528142744	0.411243992851027	0.414300397347001	0.417383653951953
1:120600185	0.173112017853237	0.174033646448498	0.174959143504344	0.175888514205647	0.176821763620196	0.177758896697389	0.178699918266921	0.179644833037467	0.180593645595366	0.181546360403314	0.182502981799038	0.183463513993992	0.184427961072034	0.185396326988117	0.186368615566974	0.187344830501802	0.188324975352955	0.18930905354663	0.190297068373561	0.191289022987705	0.192284920404945	0.193284763501779	0.194288555014022	0.195296297535505	0.196307993516782	0.197323645263831	0.198343254936769	0.199366824548562	0.200394355963741	0.201425850897125	0.202461310912543	0.203500737421562	0.204544131682223	0.205591494797776	0.206642827715423	0.207698131225069	0.208757405958071	0.209820652385997	0.210887870819397	0.211959061406567	0.21303422413233	0.214113358816819	0.215196465114271	0.21628354251182	0.217374590328307	0.218469607713092	0.219568593644876	0.220671546930528	0.221778466203927	0.222889349924804	0.224004196377603	0.22512300367034	0.226245769733483	0.227372492318833	0.228503168998417	0.229637797163398	0.230776374022982	0.231918896603353	0.233065361746603	0.234215766109682	0.235370106163363	0.236528378191207	0.237690578288551	0.238856702361505	0.240026746125959	0.24120070510661	0.242378574635992	0.24356034985353	0.244746025704601	0.245935596939613	0.247129058113093	0.248326403582799	0.249527627508836	0.250732723852797	0.251941686376911	0.253154508643213	0.254371184012729	0.255591705644674	0.256816066495668	0.258044259318974	0.259276276663742	0.260512110874284	0.261751754089356	0.262995198241459	0.264242435056168	0.265493456051465	0.266748252537105	0.268006815613985	0.269269136173551	0.270535204897207	0.271805012255757	0.273078548508856	0.274355803704493	0.275636767678481	0.276921430053981	0.278209780241039	0.279501807436145	0.280797500621817	0.2820968485662	0.283399839822697	0.284706462729613	0.286016705409828	0.287330555770484	0.288648001502709	0.289969030081346	0.291293628764724	0.292621784594439	0.293953484395162	0.295288714774476	0.296627462122733	0.297969712612933	0.299315452200632	0.300664666623876	0.302017341403152	0.303373461841376	0.304733013023892	0.306095979818512	0.307462346875569	0.308832098628002	0.310205219291468	0.311581692864477	0.312961503128552	0.314344633648422	0.315731067772238	0.31712078863181	0.318513779142884	0.319910022005435	0.321309499703989	0.32271219450798	0.324118088472122	0.325527163436822	0.326939401028609	0.328354782660599	0.329773289532985	0.33119490263355	0.332619602738222	0.334047370411639	0.335478186007758	0.336912029670482	0.33834888133432	0.339788720725076	0.341231527360564	0.342677280551354	0.344125959401542	0.345577542809557	0.347032009468986	0.348489337869438	0.34994950629743	0.351412492837304	0.352878275372171	0.354346831584888	0.355818138959061
1:126925769	0.939376140944893	0.911971600517536	0.88618139553302	0.861852354797636	0.838855582224429	0.817079461944071	0.796425879446511	0.776807772069013	0.758147366769373	0.740374830590561	0.723427195711924	0.707247480623306	0.691783958485705	0.676989539899659	0.662821246897046	0.64923976106341	0.636209032782158	0.623695941454302	0.611669998626259	0.600103087512341	0.588969233587732	0.578244401855173	0.567906317123258	0.557934304223848	0.5483091455744	0.539012953882709	0.530029058114862	0.521341901115893	0.512936947497355	0.504800600594986	0.496920127459272	0.489283590977272	0.481879788339499	0.474698195164495	0.467728914678471	0.46096263142048	0.454390569006603	0.448004451541322	0.441796468311686	0.435759241441216	0.429885796216597	0.424169533831718	0.418604206321384	0.413183893481275	0.407902981592195	0.402756143785546	0.397738321903644	0.392844709723336	0.38807073742444	0.383412057196249	0.378864529885688	0.374424212599966	0.370087347184851	0.365850349507052	0.361709799475839	0.357662431744932	0.35370512704105	0.349834904070275	0.346048911957708	0.34234442317979	0.338718826952148	0.335169623039027	0.331694415953204	0.328290909517898	0.324956901764557	0.321690280142499	0.318489017018383	0.315351165445203	0.312274855182139	0.309258288948064	0.306299738892811	0.303397543271585	0.300550103308959	0.297755880239965	0.295013392516696	0.292321213169702	0.289677967314265	0.287082329792323	0.284533022941519	0.282028814483438	0.279568515523649	0.277150978656713	0.274775096169767	0.272439798338755	0.270144051811767	0.267886858074325	0.265667251991824	0.263484300424606	0.261337100911507	0.259224780417927	0.25714649414478	0.255101424394886	0.253088779493595	0.25110779276064	0.249157721530404	0.247237846217952	0.245347469428356	0.243485915106996	0.241652527728628	0.239846671523203	0.238067729736473	0.236315103923603	0.234588213274052	0.232886493966148	0.231209398549818	0.229556395356065	0.22792696793184	0.226320614499051	0.224736847436509	0.223175192783676	0.22163518976517	0.220116390335003	0.218618358739609	0.217140671098768	0.215682915003567	0.214244689130601	0.212825602871653	0.211425275978134	0.210043338219589	0.208679429055646	0.207333197320771	0.206004300921263	0.204692406543936	0.203397189375961	0.202118332835374	0.200855528311778	0.199608474916803	0.198376879243868	0.197160455136886	0.195958923467484	0.194772011920402	0.193599454786711	0.192440992764523	0.191296372766872	0.19016534773648	0.189047676467103	0.187943123431204	0.186851458613682	0.185772457351408	0.184705900178348	0.183651572676025	0.182609265329127	0.181578773386041	0.180559896724124	0.179552439719531	0.178556211121401	0.177571023930254	0.176596695280424	0.175633046326372	0.174679902132736	0.173737091567965	0.17280444720142
1:13126776	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
